state,latitude,longitude,stars,open,alcohol,noiseLevel,attire,priceRange,delivery,ambience,parking,dietaryRestrictions,waiterService,smoking,caters,recommendedFor,goodForGroups,goodForKids,outdoorSeating
QC,3,2,4.5,FALSE,full_bar,,casual,2,,,[],,TRUE,,TRUE,[],TRUE,,TRUE
ON,3,2,4.5,TRUE,none,,casual,3,FALSE,[],,,TRUE,,,[],,,TRUE
AZ,1,1,3.5,FALSE,none,,casual,1,,,[],,,,,[],TRUE,,FALSE
QC,3,2,4.5,TRUE,none,average,casual,1,FALSE,,[],,FALSE,,FALSE,[],,,FALSE
WI,3,2,3,TRUE,none,quiet,casual,2,FALSE,[],,,TRUE,,FALSE,,FALSE,,FALSE
AZ,1,1,3,FALSE,full_bar,,casual,2,TRUE,,['lot'],,TRUE,,,[],TRUE,,FALSE
AZ,1,1,1.5,TRUE,none,quiet,casual,2,TRUE,,,,FALSE,,FALSE,[],TRUE,,FALSE
NV,1,1,1,TRUE,none,very_loud,,3,TRUE,,[],,TRUE,,,[],FALSE,,FALSE
NC,1,2,3,FALSE,full_bar,,dressy,2,,,[],,FALSE,,,[],TRUE,,TRUE
NC,1,2,3,FALSE,none,,casual,2,,,[],,TRUE,,,[],FALSE,,FALSE
QC,3,2,3,TRUE,none,,dressy,,FALSE,,[],,TRUE,,,[],TRUE,,FALSE
QC,3,2,4,TRUE,none,average,casual,1,,,[],,,,,[],TRUE,,FALSE
AZ,1,1,4.5,FALSE,none,,casual,1,TRUE,,[],,,,,[],TRUE,,FALSE
AZ,1,1,3,FALSE,none,quiet,,2,FALSE,,[],,FALSE,,TRUE,[],,,FALSE
EDH,5,5,3.5,TRUE,none,,casual,,FALSE,[],,,TRUE,,,[],,,FALSE
QC,3,2,3.5,TRUE,none,,casual,2,TRUE,,[],,TRUE,,,[],,,FALSE
NC,1,2,4,FALSE,full_bar,,casual,3,,,[],,,,,[],TRUE,,TRUE
EDH,5,5,4,FALSE,beer_and_wine,,,3,,,['street'],['vegan'],FALSE,,,,,,FALSE
NV,1,1,3.5,TRUE,none,average,casual,2,,[],,,FALSE,,,,TRUE,,FALSE
WI,3,2,2.5,FALSE,none,,casual,1,,,[],,TRUE,,,[],,,FALSE
EDH,5,5,4,TRUE,beer_and_wine,,casual,2,,,[],,,,,[],TRUE,,FALSE
QC,3,2,3,TRUE,none,average,casual,,,[],[],,TRUE,,,,,,FALSE
AZ,1,1,2.5,FALSE,full_bar,,,2,TRUE,,['lot'],,,outdoor,,,,,TRUE
AZ,1,1,3,FALSE,full_bar,,,3,,,['street'],,,,,,TRUE,,FALSE
NV,1,1,3.5,FALSE,full_bar,,,2,,,['lot'],,,yes,,,TRUE,,FALSE
BW,4,5,3,TRUE,beer_and_wine,,casual,2,FALSE,,[],,FALSE,outdoor,,,TRUE,,TRUE
AZ,1,1,2.5,TRUE,none,,,1,,[],,,TRUE,,,,TRUE,,FALSE
AZ,1,1,2.5,TRUE,full_bar,very_loud,casual,2,FALSE,,[],,,,,,FALSE,,FALSE
NC,1,2,2.5,FALSE,none,,,,,[],[],,FALSE,,,,TRUE,,FALSE
NC,1,2,3.5,TRUE,none,quiet,casual,2,TRUE,,,,,,,[],TRUE,,FALSE
AZ,1,1,4,FALSE,full_bar,,,2,,,['street'],,,outdoor,,,TRUE,,TRUE
AZ,1,1,1,TRUE,none,average,casual,1,,,[],,,,,[],,,FALSE
BW,4,5,4,TRUE,beer_and_wine,,,3,TRUE,,[],,TRUE,outdoor,,,,FALSE,FALSE
NC,1,2,4,FALSE,full_bar,average,,,,,[],,,,,[],,,FALSE
QC,3,2,3.5,TRUE,none,,casual,1,,[],,,,,FALSE,,TRUE,,FALSE
QC,3,2,3,TRUE,full_bar,loud,,2,,[],,,,no,,,FALSE,,FALSE
BW,4,5,3.5,TRUE,none,,casual,2,FALSE,,[],,,no,,,TRUE,,TRUE
NC,1,2,3.5,TRUE,none,,casual,2,FALSE,,,,,,,[],TRUE,,FALSE
AZ,1,1,4,TRUE,none,,casual,2,TRUE,,[],,,,FALSE,,TRUE,,FALSE
AZ,1,1,3,TRUE,none,,formal,1,FALSE,,,,TRUE,,FALSE,[],,,FALSE
QC,3,2,3,TRUE,none,,casual,3,,,,,TRUE,,,[],TRUE,,TRUE
QC,3,2,5,FALSE,none,,casual,1,TRUE,,,,FALSE,,,[],TRUE,,FALSE
AZ,1,1,4.5,FALSE,none,,,,,,[],,FALSE,,,[],TRUE,,FALSE
NV,1,1,3.5,TRUE,none,average,,2,FALSE,[],,,,,,,TRUE,,TRUE
BW,4,5,3.5,TRUE,none,,casual,4,FALSE,,,,,no,,[],TRUE,,TRUE
QC,3,2,4,TRUE,none,average,casual,2,TRUE,,[],,,,,,TRUE,,TRUE
AZ,1,1,5,TRUE,none,,casual,1,TRUE,,,,,,,[],TRUE,,FALSE
AZ,1,1,3.5,FALSE,none,,casual,1,,,['lot'],,FALSE,,,,TRUE,,TRUE
PA,2,2,3.5,FALSE,none,,casual,2,,,,,TRUE,,,[],FALSE,,FALSE
QC,3,2,3,TRUE,none,,casual,1,FALSE,,,,,,,[],TRUE,,FALSE
AZ,1,1,2.5,TRUE,none,,,2,TRUE,,,,,,FALSE,[],TRUE,,FALSE
AZ,1,1,3,TRUE,none,average,casual,2,,,[],,,,,,TRUE,,FALSE
QC,3,2,2.5,TRUE,none,average,casual,1,,[],,,,,,,TRUE,,FALSE
AZ,1,1,5,TRUE,none,,casual,2,,[],,,,,,,TRUE,,FALSE
NV,1,1,3.5,TRUE,none,,,2,,,['lot'],,,,,,TRUE,,FALSE
QC,3,2,3,TRUE,none,,,2,TRUE,,,,,,,[],TRUE,,FALSE
EDH,5,5,4,TRUE,none,,casual,1,FALSE,,[],,,,,,TRUE,,FALSE
QC,3,2,4,TRUE,none,quiet,casual,,,[],,,,,,,FALSE,,FALSE
EDH,5,5,4.5,TRUE,none,,,2,FALSE,,[],,TRUE,,,,,,FALSE
QC,3,2,4,TRUE,full_bar,quiet,casual,2,FALSE,,,,TRUE,,,,TRUE,,TRUE
QC,3,2,5,TRUE,none,,casual,,FALSE,,[],,TRUE,,,,,,FALSE
NC,1,2,3.5,FALSE,none,,casual,2,,,[],,FALSE,,,,,,FALSE
AZ,1,1,3,FALSE,beer_and_wine,,casual,2,,,[],,FALSE,,,,FALSE,,FALSE
IL,2,2,4,TRUE,none,,,,FALSE,,,,,,,[],TRUE,,FALSE
WI,3,2,2,FALSE,full_bar,,,1,,,[],,TRUE,,,,TRUE,,FALSE
QC,3,2,4.5,TRUE,full_bar,average,casual,2,FALSE,,,,FALSE,,,,TRUE,,FALSE
QC,3,2,2,TRUE,beer_and_wine,,,2,TRUE,,,,TRUE,,,,TRUE,,FALSE
EDH,5,5,3.5,TRUE,full_bar,,casual,3,FALSE,,,,,,,,,,FALSE
EDH,5,5,4.5,TRUE,none,,,2,,,['street'],,,,,,,,FALSE
EDH,5,5,4,FALSE,none,,casual,1,,[],,,,,,,,,FALSE
PA,2,2,3.5,TRUE,none,average,casual,2,TRUE,,,,,,,,TRUE,,FALSE
IL,2,2,3,TRUE,none,,,2,,,[],,,,,,,,TRUE
AZ,1,1,3.5,TRUE,none,,,,,[],,,,,,,,,FALSE
NV,1,1,4,FALSE,none,,casual,1,,,[],,,,,,,,FALSE
AZ,1,1,3,FALSE,none,,,1,,,['lot'],,TRUE,,,,,,TRUE
QC,3,2,4,TRUE,none,,casual,3,TRUE,,,,,,,,TRUE,,FALSE
AZ,1,1,3,FALSE,none,loud,,,,,,,,,,[],,,FALSE
QC,3,2,3.5,TRUE,none,,,,,,,,,,,[],TRUE,,FALSE
NV,1,1,4.5,TRUE,none,,,3,TRUE,,[],,,,TRUE,,,,FALSE
NV,1,1,2.5,TRUE,none,,casual,2,TRUE,,,,FALSE,,,,TRUE,,FALSE
NV,1,1,1,TRUE,none,very_loud,casual,1,FALSE,,,,,,,,,,FALSE
QC,3,2,3,TRUE,none,,,,,,,,,,,[],TRUE,,FALSE
EDH,5,5,3.5,TRUE,none,,,1,,,[],,,,,,,,TRUE
EDH,5,5,4,TRUE,none,,,2,,,[],,,,,,TRUE,,FALSE
NC,1,2,3,TRUE,none,,,3,,,[],,TRUE,,,,,,FALSE
BW,4,5,3.5,TRUE,none,,dressy,3,,,,,,outdoor,,,TRUE,,FALSE
AZ,1,1,2.5,TRUE,none,,,1,,,[],,,,,,,,FALSE
QC,3,2,4,TRUE,beer_and_wine,,casual,,,,[],,,,,,,,FALSE
EDH,5,5,3.5,TRUE,none,average,casual,1,FALSE,,,,,,,,TRUE,,FALSE
QC,3,2,4.5,TRUE,none,,casual,2,TRUE,,,,,,,,TRUE,,TRUE
AZ,1,1,3,TRUE,none,,,2,,,[],,,,,,,,FALSE
NV,1,1,4.5,TRUE,none,,,1,,,[],,,,,,,,TRUE
PA,2,2,5,TRUE,none,,,3,,,[],,,,,,,,FALSE
QC,3,2,5,TRUE,none,,,2,,,[],,,,,,,,FALSE
QC,3,2,4.5,TRUE,none,,casual,1,FALSE,,,,,,,,TRUE,,FALSE
NV,1,1,2,TRUE,none,,casual,2,FALSE,,,,,,,,,,TRUE
PA,2,2,4,TRUE,none,,,2,,,['street'],,FALSE,,,,,,FALSE
WI,3,2,4,TRUE,none,,,1,,,[],,,,,,,,FALSE
AZ,1,1,3,FALSE,none,,,2,,,['lot'],,,,,,,,FALSE
NC,1,2,4,FALSE,none,,,1,,,[],,,,,,,,FALSE
WI,3,2,4,TRUE,none,,,2,,,[],,,,,,,,FALSE
AZ,1,1,2.5,TRUE,none,,casual,2,FALSE,,,,,,,,FALSE,,FALSE
NV,1,1,4,FALSE,none,,,1,,,['lot'],,,,,,,,FALSE
NV,1,1,3.5,FALSE,none,,,1,,,['lot'],,,,,,,,FALSE
QC,3,2,4,TRUE,none,,casual,2,,,,,,,,,TRUE,,FALSE
QC,3,2,4,TRUE,none,,,1,,,['street'],,,,,,,,FALSE
QC,3,2,4.5,TRUE,none,,,3,,,['street'],,,,,,,,FALSE
QC,3,2,4,TRUE,none,,,1,FALSE,,[],,,,,,,,FALSE
EDH,5,5,4,FALSE,none,,casual,3,,,[],,,,,,TRUE,,FALSE
EDH,5,5,4.5,TRUE,none,,,3,,,['street'],,,,,,,,FALSE
EDH,5,5,4,TRUE,none,,,2,,,[],,,,,,,,FALSE
QC,3,2,3.5,FALSE,none,,,1,,,[],,,,,,,,FALSE
AZ,1,1,5,TRUE,none,,,2,,,['street'],,,,,,,,FALSE
NV,1,1,4.5,FALSE,none,,,2,,,[],,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
EDH,5,5,4.5,TRUE,none,,,2,,,['street'],,,,,,,,FALSE
AZ,1,1,5,FALSE,none,,,2,,,['lot'],,TRUE,,,,,,FALSE
EDH,5,5,3.5,FALSE,none,,,,,,[],,,,,,TRUE,,FALSE
PA,2,2,3,FALSE,none,,casual,,,,,,,,,[],TRUE,,FALSE
QC,3,2,4.5,TRUE,none,,,2,,,[],,,,,,,,FALSE
AZ,1,1,4.5,FALSE,none,,,1,,,"['garage', 'validate', 'lot', 'valet']",,,,,,,,FALSE
PA,2,2,4.5,TRUE,none,,,3,,,['street'],,,,,,,,FALSE
AZ,1,1,5,TRUE,none,,,2,TRUE,,[],,,,,,,,FALSE
QC,3,2,2.5,TRUE,none,,,2,,,[],,FALSE,,TRUE,,,,FALSE
NC,1,2,3.5,TRUE,none,average,casual,1,,,,,,,,,FALSE,,FALSE
QC,3,2,4.5,TRUE,none,,,1,,,[],,,,TRUE,,,,FALSE
PA,2,2,5,TRUE,none,,,2,,,[],,,,,,,,FALSE
AZ,1,1,4.5,TRUE,none,,,1,,,[],,,,TRUE,,,,FALSE
PA,2,2,4,TRUE,none,,,1,,,[],,,,TRUE,,,,FALSE
AZ,1,1,4.5,TRUE,none,,,1,,,[],,,,TRUE,,,,FALSE
QC,3,2,2,TRUE,none,,,4,FALSE,,,,,,,,FALSE,,FALSE
PA,2,2,4,TRUE,none,,,1,,,[],,,,,,,,FALSE
AZ,1,1,5,TRUE,none,,casual,1,FALSE,,,,,,,,TRUE,,FALSE
NV,1,1,3.5,TRUE,none,,,2,FALSE,,,,,,,,TRUE,,FALSE
NV,1,1,5,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,4.5,TRUE,none,,,1,,,[],,,,,,,,FALSE
AZ,1,1,2,TRUE,none,,,,,,[],,,,,,,,FALSE
PA,2,2,4.5,TRUE,none,,,2,,,[],,,,,,,,FALSE
WI,3,2,2,TRUE,none,,,3,,,[],,,,,,,,FALSE
WI,3,2,4.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
AZ,1,1,1,TRUE,none,,,2,,,[],,,,,,,,FALSE
AZ,1,1,4.5,TRUE,none,,,3,,,[],,FALSE,,,,,,FALSE
QC,3,2,4.5,TRUE,none,,,,,,[],,,,,,,,FALSE
QC,3,2,5,TRUE,none,,,1,,,['street'],,,,,,,,FALSE
QC,3,2,3,TRUE,none,,casual,,,,[],,,,,,,,FALSE
QC,3,2,4,TRUE,none,,,1,,,['street'],,,,,,,,FALSE
QC,3,2,3.5,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,4,FALSE,none,,,2,,,['lot'],,,,,,,,FALSE
QC,3,2,3.5,TRUE,none,,,1,,,[],,,,,,,,FALSE
NV,1,1,5,TRUE,none,,,2,,,[],,,,,,,,FALSE
AZ,1,1,3,TRUE,none,,,,,,[],,,,,,,,FALSE
EDH,5,5,4.5,TRUE,none,,,2,,,[],,,,,,,,FALSE
NC,1,2,4,TRUE,none,,,2,,,[],,,,,,,,FALSE
EDH,5,5,3.5,TRUE,none,,,2,,,[],,,,,,,,FALSE
QC,3,2,4,TRUE,none,,,2,,,[],,,,,,,,FALSE
PA,2,2,2,FALSE,none,,,1,,,[],,,,,,,,FALSE
QC,3,2,2,TRUE,none,quiet,casual,,FALSE,,,,,,,,FALSE,,TRUE
AZ,1,1,3.5,FALSE,none,,,2,,,[],,,,,,,,FALSE
NV,1,1,4.5,FALSE,none,,,1,,,[],,,,,,,,FALSE
AZ,1,1,4,TRUE,none,,,1,,,[],,,,,,,,FALSE
NC,1,2,3.5,TRUE,none,,,2,,,[],,,,,,,,FALSE
QC,3,2,5,TRUE,none,,,2,,,[],,FALSE,,,,,,FALSE
PA,2,2,4,TRUE,none,,casual,3,TRUE,,,,,,,,FALSE,,FALSE
QC,3,2,4,TRUE,none,,,2,,,[],,,,,,,,FALSE
NV,1,1,2,TRUE,none,,,1,,,[],,,,,,,,FALSE
NV,1,1,4,TRUE,none,,,1,,,[],,,,,,,,FALSE
NC,1,2,4.5,TRUE,none,,,1,,,[],,,,,,,,FALSE
NC,1,2,4.5,TRUE,none,,,,,,"['garage', 'street', 'lot', 'valet']",,,,,,,,FALSE
QC,3,2,3.5,TRUE,none,,casual,2,TRUE,,,,,,,,TRUE,,FALSE
NV,1,1,5,TRUE,none,,,1,,,[],,,,,,,,FALSE
NV,1,1,3.5,FALSE,none,,,1,,,['lot'],,,,,,,,FALSE
WI,3,2,4.5,TRUE,none,,,1,,,[],,,,,,,,FALSE
AZ,1,1,5,TRUE,none,,,1,,,['garage'],,,,,,,,FALSE
AZ,1,1,4,TRUE,none,,,2,,,[],,,,,,,,FALSE
NV,1,1,3.5,TRUE,none,,,1,,,[],,,,,,,,FALSE
AZ,1,1,5,TRUE,none,,,2,,,[],,,,,,,,FALSE
EDH,5,5,4,TRUE,none,,,2,,,['street'],,,,,,,,FALSE
PA,2,2,4.5,TRUE,none,,,1,,,[],,,,,,,,FALSE
NV,1,1,4.5,TRUE,none,,casual,2,TRUE,,,,,,,,TRUE,,FALSE
AZ,1,1,4,FALSE,none,,,,,,['lot'],,,,,,,,FALSE
PA,2,2,4.5,TRUE,none,,,,,,"['street', 'lot']",,,,,,,,FALSE
AZ,1,1,3,TRUE,none,,,,TRUE,,,,,,FALSE,,TRUE,,FALSE
QC,3,2,4,TRUE,none,,,,,,[],,TRUE,,,,,,FALSE
QC,3,2,2.5,FALSE,beer_and_wine,,casual,2,,,,,,,,,TRUE,,TRUE
EDH,5,5,2.5,TRUE,none,,casual,1,FALSE,,,,,,,,FALSE,,FALSE
NC,1,2,2,TRUE,none,,,2,,,[],,,,,,,,FALSE
QC,3,2,5,TRUE,beer_and_wine,,casual,2,,,,,,,,,TRUE,,FALSE
AZ,1,1,3,TRUE,none,average,,1,,,,,,,,,FALSE,,FALSE
QC,3,2,4.5,FALSE,none,,casual,,,,[],,,,,,,,FALSE
QC,3,2,4.5,TRUE,none,,casual,2,FALSE,,,,,,,,TRUE,,FALSE
NV,1,1,3.5,TRUE,none,,,1,FALSE,,,,,,,,FALSE,,FALSE
NV,1,1,3,TRUE,none,,,2,,,[],,TRUE,,,,,,FALSE
NV,1,1,1.5,FALSE,full_bar,,,2,,,,,,,,,FALSE,,FALSE
AZ,1,1,2,TRUE,none,,,,FALSE,,,,FALSE,,,,TRUE,,FALSE
NV,1,1,3.5,FALSE,none,,casual,,,,,,,,,,FALSE,,TRUE
PA,2,2,2.5,TRUE,full_bar,,,2,,,,,,no,,,,,FALSE
QC,3,2,4,TRUE,none,,,,,,[],,,,,,,,FALSE
QC,3,2,4,TRUE,none,,casual,,TRUE,,,,,,,,TRUE,,FALSE
AZ,1,1,1.5,TRUE,none,,,,FALSE,,,,,,,,TRUE,,FALSE
AZ,1,1,3,FALSE,none,,casual,1,,,,,,,,,,,FALSE
QC,3,2,2.5,TRUE,none,quiet,,,,,,,TRUE,,,,FALSE,,FALSE
EDH,5,5,3.5,TRUE,beer_and_wine,,,2,,,,,,,,,TRUE,,FALSE
EDH,5,5,3.5,TRUE,none,,,2,,,,,TRUE,,,,,,FALSE
QC,3,2,5,TRUE,none,,,,,,,,,,TRUE,,TRUE,,FALSE
NC,1,2,1.5,TRUE,none,,,,,,,,,,,,TRUE,,FALSE
NV,1,1,3.5,TRUE,none,,,,FALSE,,,,,,,,TRUE,,FALSE
NV,1,1,3,TRUE,none,,,,TRUE,,,,,,,,TRUE,,FALSE
WI,3,2,4,TRUE,none,,casual,,,,,,,,,,,,FALSE
AZ,1,1,2.5,TRUE,none,,,,,,,,TRUE,,,,,,FALSE
QC,3,2,1.5,FALSE,none,,,,,,,,,,,,,,FALSE
NC,1,2,4.5,TRUE,none,,,1,,,[],,TRUE,,,,,,FALSE
QC,3,2,4,TRUE,none,,,,,,,,,,,,,,TRUE
QC,3,2,3,TRUE,none,,,3,,,,,,,,,,,FALSE
QC,3,2,1,TRUE,none,,,,FALSE,,,,,,,,TRUE,,FALSE
WI,3,2,2,TRUE,none,,,,,,,,,,,,,,TRUE
AZ,1,1,1,TRUE,none,,,,FALSE,,,,,,,,,,FALSE
AZ,1,1,4.5,FALSE,none,average,,1,,,,,,,,,,,FALSE
QC,3,2,3,TRUE,none,average,,1,,,,,TRUE,,,,,,FALSE
EDH,5,5,4,TRUE,none,quiet,,,,,,,,,,,,,FALSE
QC,3,2,3.5,TRUE,none,,,1,,,,,,,,,,,FALSE
AZ,1,1,2.5,FALSE,none,,casual,,,,,,TRUE,,,,TRUE,,FALSE
NV,1,1,2.5,FALSE,none,,,,,,,,,,,,,,FALSE
EDH,5,5,4,TRUE,none,,,1,,,,,,,,,,,FALSE
QC,3,2,2.5,TRUE,none,,,,FALSE,,,,,,,,TRUE,,FALSE
AZ,1,1,2.5,TRUE,none,,,,,,,,,,,,FALSE,,FALSE
EDH,5,5,4,TRUE,none,,casual,,FALSE,,,,,,,,TRUE,,FALSE
PA,2,2,3,FALSE,none,,,2,,,,,,,,,,,FALSE
NV,1,1,4,TRUE,none,,,1,,,,,,,,,,,FALSE
QC,3,2,5,TRUE,none,,,2,,,,,,,,,,,FALSE
QC,3,2,4,TRUE,none,average,,,,,,,,,,,,,FALSE
QC,3,2,4,TRUE,none,,,,,,,,,,,,TRUE,,FALSE
QC,3,2,4.5,TRUE,none,,,,,,,,,,,,,,FALSE
QC,3,2,4.5,TRUE,none,,,3,,,,,,,,,,,FALSE
QC,3,2,3.5,TRUE,none,,,3,,,,,,,,,,,FALSE
AZ,1,1,4,TRUE,none,,,1,,,,,,,,,,,FALSE
QC,3,2,4,TRUE,none,,,2,,,,,,,,,,,FALSE
NV,1,1,3.5,TRUE,none,,,2,,,,,,,,,,,FALSE
NV,1,1,3,TRUE,none,,,2,,,,,,,,,,,FALSE
QC,3,2,4.5,TRUE,none,,,,,,,,,,,,TRUE,,FALSE
QC,3,2,2,TRUE,none,,,2,,,,,,,,,,,FALSE
NV,1,1,4,TRUE,none,,,4,,,,,,,,,,,FALSE
AZ,1,1,4,TRUE,none,,,1,,,,,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,,,,,,,,,,,,,FALSE
NV,1,1,2.5,TRUE,none,,,,,,,,,,,,,,FALSE
PA,2,2,1.5,TRUE,none,,,4,,,,,,,,,,,FALSE
AZ,1,1,3,FALSE,none,,,,,,,,,,,,,,FALSE
QC,3,2,3.5,TRUE,none,,,,,,,,,,,,,,FALSE
QC,3,2,4.5,TRUE,none,,,2,,,,,,,,,,,FALSE
QC,3,2,2,TRUE,none,,,,,,,,,,,,,,FALSE
QC,3,2,4,FALSE,none,,,,,,,,,,,,,,FALSE
QC,3,2,3.5,TRUE,none,,,,,,,,,,,,,,FALSE
QC,3,2,3.5,TRUE,none,,,2,,,,,,,,,,,FALSE
QC,3,2,2,TRUE,full_bar,,,,,,,,,,,,,,FALSE
WI,3,2,4,FALSE,none,,,,,,,,,,,,,,FALSE
EDH,5,5,3,TRUE,none,,,3,,,,,,,,,,,FALSE
NV,1,1,4.5,TRUE,none,,,,,,,,,,,,,,FALSE
PA,2,2,3,TRUE,none,,,,,,,,,,,,,,FALSE
AZ,1,1,3,TRUE,none,,,,,,,,,,,,,,FALSE
AZ,1,1,3.5,FALSE,none,,,,,,,,,,,,,,FALSE
NV,1,1,2.5,FALSE,none,,,,,,,,,,,,,,FALSE
AZ,1,1,2.5,TRUE,none,,,,,,,,,,,,,,FALSE
QC,3,2,3.5,TRUE,none,,,,,,,,,,,,,,FALSE
QC,3,2,3,TRUE,none,,,,,,,,,,,,,,FALSE
QC,3,2,4.5,TRUE,none,,,,,,,,,,,,,,FALSE
QC,3,2,2,TRUE,none,,,,,,,,,,,,,,FALSE
QC,3,2,4.5,TRUE,none,,,,,,,,,,,,,,FALSE
QC,3,2,3.5,TRUE,none,,,,,,,,,,,,,,FALSE
QC,3,2,4.5,TRUE,none,,,,,,,,,,,,,,FALSE
ON,3,2,3.5,TRUE,none,,,,,,,,,,,,,,FALSE
ON,3,2,4,TRUE,none,,,,,,,,,,,,,,FALSE
QC,3,2,3.5,FALSE,none,,,,,,,,,,,,,,FALSE
PA,2,2,3.5,TRUE,none,,,,,,,,,,,,,,FALSE
MLN,5,5,5,TRUE,none,,,,,,,,,,,,,,FALSE
PA,2,2,4.5,TRUE,none,,,,,,,,,,,,,,FALSE
QC,3,2,4,TRUE,none,,,,,,,,,,,,,,FALSE
MLN,5,5,4,TRUE,none,,,,,,,,,,,,,,FALSE
AZ,1,1,5,TRUE,none,,,,,,,,,,,,,,FALSE
QC,3,2,4.5,TRUE,none,,,,,,,,,,,,,,FALSE
AZ,1,1,4,FALSE,none,,,,,,,,,,,,,,FALSE
NC,1,2,3.5,TRUE,none,,,,,,,,TRUE,,,,,,FALSE
AZ,1,1,3,FALSE,full_bar,loud,casual,2,FALSE,[],['street'],,TRUE,outdoor,FALSE,['latenight'],TRUE,FALSE,TRUE
AZ,1,1,2,FALSE,full_bar,average,casual,1,FALSE,[],['lot'],,TRUE,outdoor,TRUE,[],TRUE,,TRUE
AZ,1,1,3.5,FALSE,full_bar,very_loud,casual,1,TRUE,[],['lot'],,TRUE,outdoor,FALSE,['latenight'],TRUE,,TRUE
EDH,5,5,3.5,TRUE,beer_and_wine,average,casual,2,FALSE,[],[],['vegan'],FALSE,,,['lunch'],TRUE,TRUE,FALSE
EDH,5,5,4.5,TRUE,none,loud,casual,2,TRUE,['casual'],['street'],['vegan'],TRUE,,TRUE,[],TRUE,,FALSE
BW,4,5,4,TRUE,full_bar,quiet,casual,2,FALSE,[],['street'],['vegan'],FALSE,outdoor,,['lunch'],TRUE,TRUE,TRUE
BW,4,5,4.5,TRUE,beer_and_wine,loud,casual,2,,[],['street'],,TRUE,outdoor,,[],TRUE,,FALSE
BW,4,5,3.5,TRUE,full_bar,,dressy,2,FALSE,[],[],[],TRUE,outdoor,,[],TRUE,,TRUE
NV,1,1,3.5,FALSE,full_bar,quiet,casual,2,TRUE,['trendy'],[],,TRUE,outdoor,,[],TRUE,,TRUE
QC,3,2,4,TRUE,full_bar,quiet,casual,2,FALSE,[],"['garage', 'street']",,TRUE,no,TRUE,[],TRUE,,FALSE
PA,2,2,4,TRUE,full_bar,average,casual,2,FALSE,[],[],,,outdoor,,[],TRUE,,FALSE
BW,4,5,3.5,TRUE,beer_and_wine,,casual,2,FALSE,[],[],['vegan'],TRUE,no,,[],TRUE,FALSE,FALSE
MLN,5,5,3.5,TRUE,full_bar,average,casual,2,,[],[],,FALSE,outdoor,,[],TRUE,,FALSE
WI,3,2,3,TRUE,none,quiet,casual,1,TRUE,['casual'],[],,TRUE,,FALSE,[],FALSE,,FALSE
AZ,1,1,1.5,TRUE,none,quiet,casual,2,TRUE,[],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",FALSE,TRUE,FALSE
AZ,1,1,2.5,TRUE,none,average,casual,1,TRUE,[],[],,FALSE,,TRUE,[],FALSE,,FALSE
AZ,1,1,4.5,TRUE,none,quiet,casual,1,FALSE,[],['lot'],,FALSE,,TRUE,[],TRUE,,FALSE
PA,2,2,3,FALSE,none,average,casual,2,FALSE,[],['street'],,,,FALSE,[],TRUE,,FALSE
BW,4,5,4,TRUE,full_bar,,casual,3,FALSE,[],['lot'],,TRUE,outdoor,TRUE,['dinner'],TRUE,TRUE,TRUE
WI,3,2,4.5,TRUE,full_bar,average,casual,2,FALSE,[],['lot'],,FALSE,no,TRUE,,TRUE,,TRUE
AZ,1,1,2.5,TRUE,none,average,casual,2,TRUE,[],[],,FALSE,,FALSE,[],FALSE,,FALSE
NC,1,2,2.5,TRUE,none,average,casual,2,TRUE,[],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",FALSE,,TRUE
AZ,1,1,1.5,TRUE,none,loud,casual,1,FALSE,[],[],,TRUE,,FALSE,[],FALSE,,FALSE
PA,2,2,4.5,FALSE,none,quiet,dressy,3,FALSE,[],['street'],,TRUE,,FALSE,['dinner'],TRUE,,FALSE
QC,3,2,3,TRUE,full_bar,average,casual,3,,[],[],,TRUE,,FALSE,[],TRUE,,TRUE
NV,1,1,4,TRUE,full_bar,quiet,casual,2,FALSE,[],[],,FALSE,,FALSE,['lunch'],TRUE,,FALSE
PA,2,2,3.5,FALSE,none,loud,casual,2,TRUE,[],['street'],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
EDH,5,5,4.5,TRUE,none,quiet,casual,2,FALSE,[],['street'],,,,TRUE,[],TRUE,,TRUE
BW,4,5,3,TRUE,beer_and_wine,loud,casual,2,FALSE,[],[],,TRUE,yes,,[],TRUE,TRUE,TRUE
QC,3,2,2.5,TRUE,full_bar,loud,casual,3,FALSE,[],['lot'],,TRUE,,FALSE,['dinner'],TRUE,,TRUE
AZ,1,1,4,FALSE,none,average,casual,1,TRUE,[],['lot'],,TRUE,,TRUE,[],FALSE,,TRUE
NC,1,2,3.5,TRUE,beer_and_wine,loud,casual,2,FALSE,['casual'],['street'],,TRUE,,FALSE,[],TRUE,,TRUE
